Date,Value,Unit
2019-01-16 00:16:52 +0100,62,count/min
2019-01-16 00:21:58 +0100,62,count/min
2019-01-16 00:26:48 +0100,63,count/min
2019-01-16 00:31:38 +0100,63,count/min
2019-01-16 00:36:58 +0100,63,count/min
2019-01-16 00:42:05 +0100,63,count/min
2019-01-16 00:51:23 +0100,63.3405,count/min
2019-01-16 00:46:43 +0100,63,count/min
2019-01-16 00:53:00 +0100,64,count/min
2019-01-16 00:56:55 +0100,63,count/min
2019-01-16 01:02:05 +0100,62,count/min
2019-01-16 01:06:45 +0100,62,count/min
2019-01-16 01:11:40 +0100,61,count/min
2019-01-16 01:16:40 +0100,61,count/min
2019-01-16 01:23:40 +0100,63,count/min
2019-01-16 01:28:55 +0100,62,count/min
2019-01-16 01:33:45 +0100,65,count/min
2019-01-16 01:36:55 +0100,61,count/min
2019-01-16 01:43:05 +0100,60,count/min
2019-01-16 01:46:40 +0100,60,count/min
2019-01-16 01:51:40 +0100,59,count/min
2019-01-16 01:57:41 +0100,58,count/min
2019-01-16 02:02:10 +0100,58,count/min
2019-01-16 02:07:15 +0100,60,count/min
2019-01-16 02:15:06 +0100,62,count/min
2019-01-16 02:16:40 +0100,64,count/min
2019-01-16 02:22:20 +0100,63,count/min
2019-01-16 02:27:25 +0100,62,count/min
2019-01-16 02:31:40 +0100,61,count/min
2019-01-16 02:36:40 +0100,61,count/min
2019-01-16 02:42:25 +0100,61,count/min
2019-01-16 02:46:40 +0100,62,count/min
2019-01-16 02:51:45 +0100,61,count/min
2019-01-16 02:57:20 +0100,60,count/min
2019-01-16 03:02:25 +0100,58,count/min
2019-01-16 03:06:55 +0100,59,count/min
2019-01-16 03:12:20 +0100,58,count/min
2019-01-16 03:17:45 +0100,62,count/min
2019-01-16 03:21:55 +0100,60,count/min
2019-01-16 03:28:23 +0100,59,count/min
2019-01-16 03:32:00 +0100,60,count/min
2019-01-16 03:36:50 +0100,57,count/min
2019-01-16 03:41:40 +0100,57,count/min
2019-01-16 03:46:40 +0100,57,count/min
2019-01-16 03:52:50 +0100,58,count/min
2019-01-16 03:56:55 +0100,58,count/min
2019-01-16 04:02:25 +0100,56,count/min
2019-01-16 04:06:40 +0100,57,count/min
2019-01-16 04:11:45 +0100,57,count/min
2019-01-16 04:17:11 +0100,58,count/min
2019-01-16 04:21:46 +0100,56,count/min
2019-01-16 04:27:16 +0100,55,count/min
2019-01-16 04:31:41 +0100,55,count/min
2019-01-16 04:36:46 +0100,55,count/min
2019-01-16 04:42:01 +0100,58,count/min
2019-01-16 04:51:26 +0100,57.8533,count/min
2019-01-16 04:46:51 +0100,59,count/min
2019-01-16 04:54:17 +0100,58,count/min
2019-01-16 04:56:37 +0100,60,count/min
2019-01-16 05:02:02 +0100,60,count/min
2019-01-16 05:06:59 +0100,60,count/min
2019-01-16 05:11:42 +0100,60,count/min
2019-01-16 05:16:58 +0100,58,count/min
2019-01-16 05:21:43 +0100,58,count/min
2019-01-16 05:26:43 +0100,58,count/min
2019-01-16 05:32:23 +0100,59,count/min
2019-01-16 05:36:38 +0100,59,count/min
2019-01-16 05:41:43 +0100,59,count/min
2019-01-16 05:47:48 +0100,59,count/min
2019-01-16 05:52:18 +0100,59,count/min
2019-01-16 05:57:08 +0100,59,count/min
2019-01-16 06:01:53 +0100,58,count/min
2019-01-16 06:06:43 +0100,59,count/min
2019-01-16 06:12:03 +0100,58,count/min
2019-01-16 06:17:04 +0100,58,count/min
2019-01-16 06:21:43 +0100,59,count/min
2019-01-16 06:26:38 +0100,58,count/min
2019-01-16 06:32:52 +0100,57,count/min
2019-01-16 06:37:43 +0100,59,count/min
2019-01-16 06:41:43 +0100,59,count/min
2019-01-16 06:46:38 +0100,60,count/min
2019-01-16 06:52:03 +0100,59,count/min
2019-01-16 06:56:38 +0100,60,count/min
2019-01-16 07:02:13 +0100,58,count/min
2019-01-16 07:07:13 +0100,58,count/min
2019-01-16 07:12:52 +0100,62,count/min
2019-01-16 07:17:08 +0100,58,count/min
2019-01-16 07:21:43 +0100,54,count/min
2019-01-16 07:26:38 +0100,56,count/min
2019-01-16 07:32:13 +0100,55,count/min
2019-01-16 07:37:02 +0100,77,count/min
2019-01-16 07:37:06 +0100,78,count/min
2019-01-16 07:37:11 +0100,69,count/min
2019-01-16 07:37:16 +0100,66,count/min
2019-01-16 07:37:20 +0100,65,count/min
2019-01-16 07:37:26 +0100,65,count/min
2019-01-16 07:38:34 +0100,58,count/min
2019-01-16 07:42:09 +0100,57,count/min
2019-01-16 07:46:42 +0100,56,count/min
2019-01-16 07:52:33 +0100,57,count/min
2019-01-16 07:58:09 +0100,58,count/min
2019-01-16 08:01:49 +0100,57,count/min
2019-01-16 08:06:53 +0100,59,count/min
2019-01-16 08:16:31 +0100,72,count/min
2019-01-16 08:19:54 +0100,70,count/min
2019-01-16 08:22:12 +0100,70,count/min
2019-01-16 08:30:47 +0100,70,count/min
2019-01-16 08:31:54 +0100,68,count/min
2019-01-16 08:39:36 +0100,72,count/min
2019-01-16 08:49:19 +0100,78,count/min
2019-01-16 08:55:19 +0100,73,count/min
2019-01-16 09:13:18 +0100,85,count/min
2019-01-16 09:20:14 +0100,73.8462,count/min
2019-01-16 09:20:03 +0100,72,count/min
2019-01-16 09:21:44 +0100,73,count/min
2019-01-16 09:31:00 +0100,79,count/min
2019-01-16 09:39:13 +0100,80,count/min
2019-01-16 09:43:47 +0100,73,count/min
2019-01-16 09:47:58 +0100,74,count/min
2019-01-16 10:01:33 +0100,85,count/min
2019-01-16 10:05:02 +0100,77,count/min
2019-01-16 10:07:27 +0100,76,count/min
2019-01-16 10:12:27 +0100,70,count/min
2019-01-16 10:20:26 +0100,75,count/min
2019-01-16 10:22:53 +0100,79,count/min
2019-01-16 10:30:36 +0100,83,count/min
2019-01-16 10:33:06 +0100,83,count/min
2019-01-16 10:38:46 +0100,78,count/min
2019-01-16 10:43:52 +0100,82,count/min
2019-01-16 12:22:56 +0100,77,count/min
2019-01-16 12:28:26 +0100,75,count/min
2019-01-16 12:31:40 +0100,75,count/min
2019-01-16 12:37:52 +0100,76,count/min
2019-01-16 12:42:11 +0100,75,count/min
2019-01-16 12:49:45 +0100,73,count/min
2019-01-16 12:55:40 +0100,73.4928,count/min
2019-01-16 12:55:10 +0100,72,count/min
2019-01-16 12:58:05 +0100,69,count/min
2019-01-16 13:03:59 +0100,71,count/min
2019-01-16 13:06:40 +0100,73,count/min
2019-01-16 13:15:40 +0100,69,count/min
2019-01-16 13:17:47 +0100,80,count/min
2019-01-16 13:23:14 +0100,65,count/min
2019-01-16 13:28:26 +0100,69,count/min
2019-01-16 13:34:47 +0100,70,count/min
2019-01-16 13:41:33 +0100,66,count/min
2019-01-16 13:43:22 +0100,65,count/min
2019-01-16 13:47:35 +0100,70,count/min
2019-01-16 13:53:13 +0100,70,count/min
2019-01-16 14:02:21 +0100,72,count/min
2019-01-16 14:13:36 +0100,83,count/min
2019-01-16 14:22:46 +0100,77,count/min
2019-01-16 14:30:44 +0100,80,count/min
2019-01-16 14:34:21 +0100,80,count/min
2019-01-16 14:41:19 +0100,82,count/min
2019-01-16 14:46:19 +0100,78,count/min
2019-01-16 14:48:10 +0100,80,count/min
2019-01-16 14:59:53 +0100,87,count/min
2019-01-16 15:02:27 +0100,80,count/min
2019-01-16 15:08:51 +0100,82,count/min
2019-01-16 15:18:11 +0100,81,count/min
2019-01-16 15:26:59 +0100,75,count/min
2019-01-16 15:50:16 +0100,116,count/min
2019-01-16 15:45:03 +0100,77,count/min
2019-01-16 15:55:11 +0100,75,count/min
2019-01-16 16:01:09 +0100,73,count/min
2019-01-16 16:02:19 +0100,71,count/min
2019-01-16 16:08:27 +0100,67,count/min
2019-01-16 16:11:39 +0100,66,count/min
2019-01-16 16:18:54 +0100,68,count/min
2019-01-16 16:23:14 +0100,67,count/min
2019-01-16 16:26:56 +0100,65,count/min
2019-01-16 16:35:53 +0100,71,count/min
2019-01-16 16:37:09 +0100,73,count/min
2019-01-16 16:43:20 +0100,76,count/min
2019-01-16 16:50:03 +0100,78,count/min
2019-01-16 16:54:18 +0100,77.1859,count/min
2019-01-16 16:56:11 +0100,72,count/min
2019-01-16 16:58:59 +0100,72,count/min
2019-01-16 17:04:20 +0100,75,count/min
2019-01-16 17:10:47 +0100,75,count/min
2019-01-16 17:14:28 +0100,88,count/min
2019-01-16 17:19:57 +0100,75,count/min
2019-01-16 17:25:49 +0100,71,count/min
2019-01-16 17:29:31 +0100,80,count/min
2019-01-16 17:36:06 +0100,74,count/min
2019-01-16 17:39:36 +0100,72,count/min
2019-01-16 17:41:46 +0100,78,count/min
2019-01-16 17:46:51 +0100,79,count/min
2019-01-16 17:53:34 +0100,69,count/min
2019-01-16 17:59:04 +0100,71,count/min
2019-01-16 18:06:35 +0100,76,count/min
2019-01-16 18:10:31 +0100,70,count/min
2019-01-16 18:13:37 +0100,72,count/min
2019-01-16 18:16:44 +0100,76,count/min
2019-01-16 18:22:01 +0100,58,count/min
2019-01-16 18:27:53 +0100,76,count/min
2019-01-16 18:34:37 +0100,63,count/min
2019-01-16 18:39:56 +0100,74,count/min
2019-01-16 18:41:46 +0100,80,count/min
2019-01-16 18:49:04 +0100,69,count/min
2019-01-16 18:54:24 +0100,68,count/min
2019-01-16 18:56:41 +0100,67,count/min
2019-01-16 19:03:18 +0100,72,count/min
2019-01-16 19:07:05 +0100,71,count/min
2019-01-16 19:20:21 +0100,77,count/min
2019-01-16 19:13:07 +0100,69,count/min
2019-01-16 19:21:29 +0100,72,count/min
2019-01-16 19:26:37 +0100,64,count/min
2019-01-16 19:28:00 +0100,50,count/min
2019-01-16 19:33:16 +0100,72,count/min
2019-01-16 19:50:15 +0100,78,count/min
2019-01-16 19:58:09 +0100,73,count/min
2019-01-16 20:06:25 +0100,69,count/min
2019-01-16 20:17:21 +0100,102,count/min
2019-01-16 20:12:17 +0100,72,count/min
2019-01-16 20:23:02 +0100,99,count/min
2019-01-16 20:31:38 +0100,95,count/min
2019-01-16 20:20:24 +0100,74,count/min
2019-01-16 20:35:22 +0100,120,count/min
2019-01-16 20:53:40 +0100,92,count/min
2019-01-16 21:05:11 +0100,76,count/min
2019-01-16 21:08:58 +0100,79,count/min
2019-01-16 21:15:52 +0100,75,count/min
2019-01-16 21:20:31 +0100,77,count/min
2019-01-16 21:22:06 +0100,75,count/min
2019-01-16 21:35:13 +0100,73,count/min
2019-01-16 21:40:39 +0100,67,count/min
2019-01-16 21:43:51 +0100,76,count/min
2019-01-16 21:49:56 +0100,70,count/min
2019-01-16 21:52:47 +0100,75,count/min
2019-01-16 22:01:08 +0100,72,count/min
2019-01-16 22:04:43 +0100,67,count/min
2019-01-16 22:07:43 +0100,58,count/min
2019-01-16 22:15:24 +0100,65,count/min
2019-01-16 22:22:09 +0100,71,count/min
2019-01-16 22:28:17 +0100,60,count/min
2019-01-16 22:35:50 +0100,65,count/min
2019-01-16 22:40:11 +0100,60,count/min
2019-01-16 22:42:30 +0100,66,count/min
2019-01-16 22:54:34 +0100,71,count/min
2019-01-16 22:59:55 +0100,73,count/min
2019-01-16 23:13:52 +0100,77,count/min
2019-01-16 23:19:20 +0100,69,count/min
2019-01-16 23:25:42 +0100,75,count/min
2019-01-16 23:27:29 +0100,68,count/min
2019-01-16 23:34:43 +0100,63,count/min
2019-01-16 23:37:35 +0100,60,count/min
2019-01-16 23:44:45 +0100,89,count/min
2019-01-16 23:49:32 +0100,63,count/min
2019-01-16 23:55:10 +0100,60,count/min
2019-01-16 23:58:15 +0100,64,count/min
2019-01-17 00:05:30 +0100,60,count/min
2019-01-17 00:08:00 +0100,69,count/min
2019-01-17 00:14:32 +0100,64,count/min
2019-01-17 00:18:37 +0100,65,count/min
2019-01-17 00:23:46 +0100,65,count/min
2019-01-17 00:27:06 +0100,66,count/min
2019-01-17 00:32:06 +0100,67,count/min
2019-01-17 00:40:31 +0100,66,count/min
2019-01-17 00:42:36 +0100,64,count/min
2019-01-17 00:51:26 +0100,60.2353,count/min
2019-01-17 00:48:06 +0100,60,count/min
2019-01-17 00:53:33 +0100,60,count/min
2019-01-17 00:57:13 +0100,60,count/min
2019-01-17 01:01:48 +0100,59,count/min
2019-01-17 01:06:58 +0100,59,count/min
2019-01-17 01:11:38 +0100,59,count/min
2019-01-17 01:16:53 +0100,61,count/min
2019-01-17 01:21:53 +0100,61,count/min
2019-01-17 01:26:38 +0100,62,count/min
2019-01-17 01:32:03 +0100,63,count/min
2019-01-17 01:36:50 +0100,62,count/min
2019-01-17 01:41:43 +0100,62,count/min
2019-01-17 01:46:43 +0100,62,count/min
2019-01-17 01:51:53 +0100,63,count/min
2019-01-17 01:58:23 +0100,63,count/min
2019-01-17 02:02:58 +0100,60,count/min
2019-01-17 02:06:59 +0100,61,count/min
2019-01-17 02:13:13 +0100,60,count/min
2019-01-17 02:16:38 +0100,61,count/min
2019-01-17 02:21:38 +0100,61,count/min
2019-01-17 02:26:48 +0100,60,count/min
2019-01-17 02:31:43 +0100,60,count/min
2019-01-17 02:37:28 +0100,59,count/min
2019-01-17 02:42:51 +0100,58,count/min
2019-01-17 02:47:08 +0100,58,count/min
2019-01-17 02:51:38 +0100,58,count/min
2019-01-17 02:57:03 +0100,58,count/min
2019-01-17 03:01:48 +0100,58,count/min
2019-01-17 03:06:53 +0100,58,count/min
2019-01-17 03:11:57 +0100,58,count/min
2019-01-17 03:17:18 +0100,57,count/min
2019-01-17 03:21:38 +0100,56,count/min
2019-01-17 03:26:38 +0100,57,count/min
2019-01-17 03:31:58 +0100,57,count/min
2019-01-17 03:38:28 +0100,58,count/min
2019-01-17 03:43:23 +0100,60,count/min
2019-01-17 03:46:55 +0100,59,count/min
2019-01-17 03:52:08 +0100,59,count/min
2019-01-17 03:57:13 +0100,57,count/min
2019-01-17 04:01:38 +0100,57,count/min
2019-01-17 04:06:38 +0100,59,count/min
2019-01-17 04:11:38 +0100,59,count/min
2019-01-17 04:16:38 +0100,60,count/min
2019-01-17 04:21:38 +0100,60,count/min
2019-01-17 04:26:53 +0100,59,count/min
2019-01-17 04:32:03 +0100,58,count/min
2019-01-17 04:37:18 +0100,56,count/min
2019-01-17 04:41:38 +0100,56,count/min
2019-01-17 04:46:43 +0100,57,count/min
2019-01-17 04:52:20 +0100,58,count/min
2019-01-17 04:58:00 +0100,55,count/min
2019-01-17 05:01:55 +0100,54,count/min
2019-01-17 05:06:56 +0100,52,count/min
2019-01-17 05:11:41 +0100,51,count/min
2019-01-17 05:18:16 +0100,53,count/min
2019-01-17 05:22:16 +0100,55,count/min
2019-01-17 05:28:01 +0100,53,count/min
2019-01-17 05:31:56 +0100,52,count/min
2019-01-17 05:36:46 +0100,53,count/min
2019-01-17 05:42:21 +0100,60,count/min
2019-01-17 05:58:12 +0100,86,count/min
2019-01-17 05:48:26 +0100,72,count/min
2019-01-17 08:09:15 +0100,68,count/min
2019-01-17 08:15:01 +0100,66,count/min
2019-01-17 08:19:23 +0100,85,count/min
2019-01-17 08:22:12 +0100,64,count/min
2019-01-17 08:30:23 +0100,71,count/min
2019-01-17 08:34:11 +0100,82,count/min
2019-01-17 08:37:16 +0100,68,count/min
2019-01-17 08:45:53 +0100,65,count/min
2019-01-17 08:47:06 +0100,63,count/min
2019-01-17 08:53:01 +0100,69,count/min
2019-01-17 08:58:45 +0100,77,count/min
2019-01-17 09:03:38 +0100,71,count/min
2019-01-17 09:07:34 +0100,69,count/min
2019-01-17 09:14:27 +0100,59,count/min
2019-01-17 09:17:18 +0100,65,count/min
2019-01-17 09:24:57 +0100,64,count/min
2019-01-17 09:29:51 +0100,65,count/min
2019-01-17 09:33:47 +0100,67,count/min
2019-01-17 09:40:20 +0100,64,count/min
2019-01-17 09:44:41 +0100,69,count/min
2019-01-17 09:49:51 +0100,69,count/min
2019-01-17 09:54:11 +0100,70,count/min
2019-01-17 09:59:53 +0100,67,count/min
2019-01-17 10:03:08 +0100,68,count/min
2019-01-17 10:10:39 +0100,69,count/min
2019-01-17 10:14:00 +0100,68,count/min
2019-01-17 10:21:14 +0100,60,count/min
2019-01-17 10:24:01 +0100,62,count/min
2019-01-17 10:29:56 +0100,58,count/min
2019-01-17 10:35:39 +0100,58,count/min
2019-01-17 10:40:36 +0100,55,count/min
2019-01-17 10:43:55 +0100,58,count/min
2019-01-17 10:47:27 +0100,58,count/min
2019-01-17 10:52:52 +0100,60,count/min
2019-01-17 10:58:20 +0100,61,count/min
2019-01-17 11:05:43 +0100,72,count/min
2019-01-17 11:09:01 +0100,68,count/min
2019-01-17 11:18:10 +0100,57,count/min
2019-01-17 11:25:24 +0100,60,count/min
2019-01-17 11:29:11 +0100,70,count/min
2019-01-17 12:15:28 +0100,92,count/min
2019-01-17 12:12:11 +0100,76,count/min
2019-01-17 12:21:11 +0100,75,count/min
2019-01-17 12:41:03 +0100,76,count/min
2019-01-17 12:50:44 +0100,63,count/min
2019-01-17 12:53:15 +0100,81,count/min
2019-01-17 13:11:57 +0100,88,count/min
2019-01-17 13:53:48 +0100,66,count/min
2019-01-17 14:14:56 +0100,90,count/min
2019-01-17 14:25:46 +0100,66,count/min
2019-01-17 14:28:07 +0100,84,count/min
2019-01-17 14:44:43 +0100,76,count/min
2019-01-17 14:50:44 +0100,81,count/min
2019-01-17 15:21:54 +0100,76,count/min
2019-01-17 15:33:23 +0100,75,count/min
2019-01-17 15:37:31 +0100,64,count/min
2019-01-17 15:44:47 +0100,75,count/min
2019-01-17 15:46:39 +0100,62,count/min
2019-01-17 15:59:49 +0100,87,count/min
2019-01-17 16:09:06 +0100,93,count/min
2019-01-17 16:04:00 +0100,70,count/min
2019-01-17 16:15:28 +0100,81,count/min
2019-01-17 16:31:38 +0100,81,count/min
2019-01-17 16:41:20 +0100,93,count/min
2019-01-17 16:48:09 +0100,81,count/min
2019-01-17 16:54:56 +0100,79,count/min
2019-01-17 17:08:44 +0100,98,count/min
2019-01-17 17:12:47 +0100,90,count/min
2019-01-17 17:20:16 +0100,83,count/min
2019-01-17 17:28:52 +0100,96,count/min
2019-01-17 17:23:32 +0100,63,count/min
2019-01-17 17:30:55 +0100,79,count/min
2019-01-17 17:34:34 +0100,83,count/min
2019-01-17 17:39:56 +0100,81,count/min
2019-01-17 17:45:37 +0100,76,count/min
2019-01-17 17:47:29 +0100,74,count/min
2019-01-17 17:51:57 +0100,72,count/min
2019-01-17 17:58:39 +0100,76,count/min
2019-01-17 18:03:01 +0100,72,count/min
2019-01-17 18:07:37 +0100,75,count/min
2019-01-17 18:12:53 +0100,73,count/min
2019-01-17 18:27:04 +0100,70,count/min
2019-01-17 18:35:39 +0100,72,count/min
2019-01-17 18:38:14 +0100,69,count/min
2019-01-17 18:42:24 +0100,68,count/min
2019-01-17 18:51:10 +0100,68,count/min
2019-01-17 18:53:23 +0100,70,count/min
2019-01-17 18:58:07 +0100,69,count/min
2019-01-17 19:02:12 +0100,73,count/min
2019-01-17 19:10:00 +0100,67,count/min
2019-01-17 19:28:43 +0100,75,count/min
2019-01-17 19:35:56 +0100,74,count/min
2019-01-17 19:38:41 +0100,68,count/min
2019-01-17 19:44:40 +0100,63,count/min
2019-01-17 19:47:36 +0100,65,count/min
2019-01-17 19:52:34 +0100,64,count/min
2019-01-17 20:10:35 +0100,65,count/min
2019-01-17 20:12:52 +0100,64,count/min
2019-01-17 20:21:12 +0100,79,count/min
2019-01-17 20:23:51 +0100,67,count/min
2019-01-17 20:27:30 +0100,65,count/min
2019-01-17 20:32:29 +0100,61,count/min
2019-01-17 20:38:15 +0100,60,count/min
2019-01-17 20:42:49 +0100,60,count/min
2019-01-17 20:46:44 +0100,59,count/min
2019-01-17 20:54:10 +0100,72,count/min
2019-01-17 20:58:29 +0100,72,count/min
2019-01-17 21:01:52 +0100,72,count/min
2019-01-17 21:18:16 +0100,98,count/min
2019-01-17 21:32:15 +0100,86,count/min
2019-01-17 21:46:18 +0100,72,count/min
2019-01-17 21:48:17 +0100,70,count/min
2019-01-17 21:52:52 +0100,72,count/min
2019-01-17 22:00:23 +0100,67,count/min
2019-01-17 22:06:37 +0100,71,count/min
2019-01-17 22:07:14 +0100,63.8694,count/min
2019-01-17 22:09:38 +0100,63,count/min
2019-01-17 22:11:42 +0100,70,count/min
2019-01-17 22:20:34 +0100,53,count/min
2019-01-17 22:24:11 +0100,80,count/min
2019-01-17 22:27:01 +0100,71,count/min
2019-01-17 22:43:21 +0100,73,count/min
2019-01-17 22:51:03 +0100,88,count/min
2019-01-17 23:05:39 +0100,78,count/min
2019-01-17 23:15:11 +0100,64,count/min
2019-01-17 23:17:57 +0100,64,count/min
2019-01-17 23:22:46 +0100,64,count/min
2019-01-17 23:26:46 +0100,63,count/min
2019-01-17 23:31:51 +0100,63,count/min
2019-01-17 23:37:31 +0100,64,count/min
2019-01-17 23:41:41 +0100,65,count/min
2019-01-17 23:47:11 +0100,67,count/min
2019-01-17 23:51:41 +0100,67,count/min
2019-01-17 23:57:16 +0100,66,count/min
2019-01-18 00:02:11 +0100,65,count/min
2019-01-18 00:07:31 +0100,65,count/min
2019-01-18 00:11:56 +0100,66,count/min
2019-01-18 00:16:51 +0100,64,count/min
2019-01-18 00:23:01 +0100,66,count/min
2019-01-18 00:26:51 +0100,66,count/min
2019-01-18 00:32:11 +0100,66,count/min
2019-01-18 00:36:41 +0100,66,count/min
2019-01-18 00:41:46 +0100,63,count/min
2019-01-18 00:51:26 +0100,64.2678,count/min
2019-01-18 00:46:51 +0100,64,count/min
2019-01-18 00:54:22 +0100,64,count/min
2019-01-18 00:57:57 +0100,62,count/min
2019-01-18 01:01:47 +0100,60,count/min
2019-01-18 01:06:42 +0100,60,count/min
2019-01-18 01:12:44 +0100,62,count/min
2019-01-18 01:17:02 +0100,63,count/min
2019-01-18 01:22:27 +0100,65,count/min
2019-01-18 01:28:57 +0100,66,count/min
2019-01-18 01:31:55 +0100,65,count/min
2019-01-18 01:36:47 +0100,66,count/min
2019-01-18 01:41:52 +0100,65,count/min
2019-01-18 01:46:47 +0100,63,count/min
2019-01-18 01:51:42 +0100,63,count/min
2019-01-18 01:56:57 +0100,63,count/min
2019-01-18 02:01:42 +0100,62,count/min
2019-01-18 02:06:42 +0100,62,count/min
2019-01-18 02:12:12 +0100,63,count/min
2019-01-18 02:17:28 +0100,60,count/min
2019-01-18 02:21:42 +0100,60,count/min
2019-01-18 02:27:07 +0100,61,count/min
2019-01-18 02:31:42 +0100,62,count/min
2019-01-18 02:36:42 +0100,62,count/min
2019-01-18 02:41:42 +0100,63,count/min
2019-01-18 02:47:00 +0100,61,count/min
2019-01-18 02:51:42 +0100,62,count/min
2019-01-18 02:58:17 +0100,60,count/min
2019-01-18 03:02:37 +0100,61,count/min
2019-01-18 03:10:07 +0100,59,count/min
2019-01-18 03:13:07 +0100,61,count/min
2019-01-18 03:17:12 +0100,60,count/min
2019-01-18 03:21:42 +0100,61,count/min
2019-01-18 03:26:57 +0100,61,count/min
2019-01-18 03:31:52 +0100,61,count/min
2019-01-18 03:36:42 +0100,61,count/min
2019-01-18 03:43:52 +0100,59,count/min
2019-01-18 03:47:37 +0100,57,count/min
2019-01-18 03:51:52 +0100,57,count/min
2019-01-18 03:56:47 +0100,56,count/min
2019-01-18 04:02:02 +0100,56,count/min
2019-01-18 04:07:52 +0100,57,count/min
2019-01-18 04:11:42 +0100,57,count/min
2019-01-18 04:17:12 +0100,57,count/min
2019-01-18 04:25:22 +0100,62,count/min
2019-01-18 04:26:42 +0100,63,count/min
2019-01-18 04:34:00 +0100,63,count/min
2019-01-18 04:38:02 +0100,63,count/min
2019-01-18 04:42:02 +0100,60,count/min
